filename,x1,y1,x2,y2
4AK606_1_2FNLImage2.png,0.47103366255760193,0.4147436022758484,0.44507208466529846,0.5506410002708435
4AK606_1_4LDImage3.png,0.0030735968612134457,0.7125282287597656,1.0044018030166626,0.6172730326652527
4AK606_1_5LDImage1.png,0.180873841047287,0.9965157508850098,0.6712534427642822,0.729964554309845
4AK606_1_5LDImage2.png,0.0015625238884240389,0.8583335280418396,0.6832007169723511,0.5394229292869568
4AK606_1_5LDImage3.png,0.008261298760771751,0.4994726777076721,0.9952617883682251,0.8402565717697144
4AK606_1_6FNLImage3.png,0.45106253027915955,0.5632222294807434,0.5185625553131104,0.4726666808128357
4AK606_1_6LDImage2.png,0.0546875,0.4694444537162781,0.5609375238418579,0.9944444298744202
EDDF07C1_1FNLImage3.png,0.6209267377853394,0.6157854199409485,0.5968749523162842,0.6999999284744263
EDDF07C1_1LDImage3.png,0.0068000792525708675,0.5676138997077942,0.9983851313591003,0.8680492639541626
EDDF07C1_2FNLImage2.png,0.590624988079071,0.4749999940395355,0.612500011920929,0.5472221970558167
EDDF07C1_2LDImage1.png,0.012007188983261585,0.403516560792923,0.9983928799629211,0.8763696551322937
EDDF07C1_2LDImage2.png,-5.807876732433215e-05,0.7013745903968811,1.0044413805007935,0.6912425756454468
EDDF07C1_3LDImage1.png,0.01737804338335991,0.5080623030662537,0.9983614087104797,0.9845529198646545
EDDF07C1_3LDImage2.png,0.0030982017051428556,0.6763735413551331,0.9968612790107727,0.6566548943519592
EDDF07C1_4FNLImage1.png,0.47187501192092896,0.4694444537162781,0.49531251192092896,0.5416666865348816
EDDF07C1_4FNLImage3.png,0.5609375238418579,0.5083333253860474,0.609375,0.6222222447395325
EDDF07C1_4FNLImage4.png,0.44062501192092896,0.4749999940395355,0.546875,0.6666666865348816
EDDF07C1_5FNLImage3.png,0.629687488079071,0.5388888716697693,0.651562511920929,0.6138888597488403
EDDF07C1_5FNLImage5.png,0.5014243721961975,0.4879987835884094,0.5390106439590454,0.5961940288543701
EDDF07C1_6FNLImage2.png,0.40189194679260254,0.7112914323806763,0.4373818039894104,0.6326276063919067
EDDF07C1_6FNLImage4.png,0.6238155961036682,0.5478560328483582,0.5718749761581421,0.625
EDDF07C1_6FNLImage5.png,0.3414074182510376,0.6138355731964111,0.42184504866600037,0.7291646599769592
EDDF07C1_6FNLImage6.png,0.489036500453949,0.6874748468399048,0.6300076246261597,0.513766884803772
EDDF07C1_7FNLImage2.png,0.45781248807907104,0.5222222208976746,0.47343748807907104,0.5777778029441833
EDDF07C1_7FNLImage4.png,0.5765625238418579,0.550000011920929,0.6000000238418579,0.625
EDDF07C1_7FNLImage6.png,0.4570220410823822,0.4511764645576477,0.5236121416091919,0.5707025527954102
EDDF07C1_8LDImage2.png,0.0008592468802817166,0.7598632574081421,0.9953296780586243,0.7791661620140076
EDDF07C1_9FNLImage1.png,0.5843750238418579,0.4861111044883728,0.604687511920929,0.5472221970558167
EDDF07C1_9FNLImage4.png,0.45733290910720825,0.447029709815979,0.5250773429870605,0.5569307208061218
EDDF07L1_1FNLImage3.png,0.44430145621299744,0.6294118165969849,0.45275741815567017,0.6998366713523865
EDDF07L1_1FNLImage5.png,0.4859375059604645,0.4444444477558136,0.518750011920929,0.5583333373069763
EDDF07L1_1FNLImage6.png,0.5015624761581421,0.5722222328186035,0.5796874761581421,0.7444444298744202
EDDF07L1_1LDImage2.png,0.9924028515815735,0.6110448241233826,0.0015666962135583162,0.8946453332901001
EDDF07L1_2FNLImage2.png,0.7246875762939453,0.643333375453949,0.7295312881469727,0.7036111354827881
EDDF07L1_2FNLImage6.png,0.37711575627326965,0.5537073612213135,0.5640199780464172,0.8595438599586487
EDDF07L1_2LDImage1.png,0.024078797549009323,0.47453439235687256,0.8936416506767273,0.998474657535553
EDDF07L1_3FNLImage5.png,0.4781250059604645,0.46666666865348816,0.520312488079071,0.5972222089767456
EDDF07L1_4FNLImage2.png,0.7279447317123413,0.48173072934150696,0.7504206895828247,0.5342949032783508
EDDF07L1_4FNLImage3.png,0.535937488079071,0.519444465637207,0.5546875,0.5972222089767456
EDDF07L1_4LDImage2.png,0.0015625000232830644,0.7972221374511719,0.8269874453544617,0.6758006811141968
EDDF07L1_4LDImage3.png,-0.00533295888453722,0.697584867477417,0.9937976598739624,0.7902727127075195
EDDF07L1_5FNLImage3.png,0.550000011920929,0.5138888955116272,0.5703125,0.5805555582046509
EDDF07L1_5LDImage2.png,0.0014709711540490389,0.8263520002365112,0.8156294822692871,0.6711974143981934
EDDF07L1_6FNLImage2.png,0.4609375,0.6722221970558167,0.4765625,0.7250000238418579
EDDF07L1_6FNLImage3.png,0.4403124749660492,0.6405555605888367,0.4440625309944153,0.7177777886390686
EDDF07L1_6FNLImage4.png,0.4765625,0.5722222328186035,0.5,0.6611111164093018
EDDF07L1_6LDImage1.png,0.00468754768371582,0.8999999761581421,0.7916178703308105,0.6194514036178589
EDDF07L1_7FNLImage4.png,0.535937488079071,0.5027777552604675,0.5703125,0.6027777791023254
EDDF07L1_7LDImage2.png,0.005594491958618164,0.7354474663734436,0.8093341588973999,0.9985694885253906
EDDF07L1_8FNLImage3.png,0.4140625596046448,0.6111111044883728,0.4201286733150482,0.6763072609901428
EDDF07L1_9FNLImage4.png,0.4468750059604645,0.47777777910232544,0.47187501192092896,0.5638889074325562
EDDF07R1_1FNLImage3.png,0.5531250238418579,0.5583333373069763,0.5687500238418579,0.6166666746139526
EDDF07R1_1FNLImage5.png,0.4906249940395355,0.4305555522441864,0.518750011920929,0.5166666507720947
EDDF07R1_1FNLImage6.png,0.598437488079071,0.4861111044883728,0.645312488079071,0.6111111044883728
EDDF07R1_2FNLImage2.png,0.484375,0.4749999940395355,0.4984374940395355,0.5305555462837219
EDDF07R1_2FNLImage3.png,0.4453125,0.5666666626930237,0.46406251192092896,0.6333333253860474
EDDF07R1_2FNLImage4.png,0.543749988079071,0.6138888597488403,0.567187488079071,0.6916666626930237
EDDF07R1_2FNLImage5.png,0.4625000059604645,0.5555555820465088,0.49687498807907104,0.6611111164093018
EDDF07R1_2LDImage1.png,0.007783985231071711,0.9402759075164795,0.9167925715446472,0.48397096991539
EDDF07R1_3FNLImage3.png,0.47968751192092896,0.5638889074325562,0.49687498807907104,0.6277777552604675
EDDF07R1_3FNLImage4.png,0.5249999761581421,0.5,0.5484374761581421,0.5833333134651184
EDDF07R1_3FNLImage5.png,0.4671874940395355,0.5777778029441833,0.5,0.675000011920929
EDDF07R1_3FNLImage6.png,0.4862020015716553,0.5259829163551331,0.5594712495803833,0.6652564406394958
EDDF07R1_3LDImage1.png,0.003081369446590543,0.8985946774482727,1.014033317565918,0.5066879391670227
EDDF07R1_4FNLImage1.png,0.5491379499435425,0.5566091537475586,0.5719289183616638,0.5150383114814758
EDDF07R1_4FNLImage4.png,0.526562511920929,0.4555555582046509,0.5484374761581421,0.5333333611488342
EDDF07R1_4LDImage1.png,0.15781259536743164,0.4944444000720978,0.6703125238418579,0.9972220659255981
EDDF07R1_5FNLImage3.png,0.46406251192092896,0.5972222089767456,0.4828124940395355,0.6611111164093018
EDDF07R1_5FNLImage5.png,0.4625000059604645,0.5555555820465088,0.4984374940395355,0.6611111164093018
EDDF07R1_6LDImage1.png,-3.25202927342616e-05,0.9235771298408508,1.0020796060562134,0.5193573832511902
EDDF07R1_7FNLImage3.png,0.5062500238418579,0.519444465637207,0.528124988079071,0.5916666388511658
EDDF07R1_8FNLImage1.png,0.625,0.550000011920929,0.6312500238418579,0.5944444537162781
EDDF07R1_8FNLImage3.png,0.48124998807907104,0.5638889074325562,0.49687498807907104,0.6194444298744202
EDDF07R1_8FNLImage4.png,0.5484374761581421,0.5361111164093018,0.5687500238418579,0.6083333492279053
EDDF07R1_8LDImage1.png,-2.0742416381835938e-05,0.9374990463256836,1.0047448873519897,0.5617196559906006
EDDF07R1_8LDImage2.png,0.0036000728141516447,0.5795961022377014,0.998408317565918,0.8180471062660217
EDDF07R1_9LDImage1.png,0.07968749850988388,0.5166666507720947,0.7875000238418579,0.9972222447395325
EDDF25C1_1FNLImage1.png,0.4781250059604645,0.5277777910232544,0.48906248807907104,0.5666666626930237
EDDF25C1_1FNLImage7.png,0.3561916947364807,0.6374921798706055,0.6368376612663269,0.42866164445877075
EDDF25C1_1LDImage3.png,-4.3249128793831915e-05,0.751365065574646,1.0027198791503906,0.7148655652999878
EDDF25C1_2FNLImage1.png,0.4937500059604645,0.574999988079071,0.5078125,0.6166666746139526
EDDF25C1_2FNLImage2.png,0.53125,0.5722222328186035,0.5484374761581421,0.6277777552604675
EDDF25C1_2FNLImage3.png,0.421875,0.550000011920929,0.44218748807907104,0.6138888597488403
EDDF25C1_2FNLImage5.png,0.2874999940395355,0.4694444537162781,0.3296875059604645,0.5638889074325562
EDDF25C1_2FNLImage6.png,0.4625000059604645,0.4166666567325592,0.5406249761581421,0.550000011920929
EDDF25C1_2LDImage1.png,0.009292984381318092,0.5975383520126343,0.9983819723129272,0.9541186094284058
EDDF25C1_2LDImage2.png,-4.2486190068302676e-05,0.790263295173645,1.0003398656845093,0.7738348245620728
EDDF25C1_3FNLImage2.png,0.3765625059604645,0.5666666626930237,0.3921875059604645,0.6166666746139526
